--- model polynom_b (rz > 0). units: [m] for length, [rad] for angle and [m^(n-1)] for polynom_b ---
 len[m]    angle[deg]  PolyB(n=0)   PolyB(n=1)   PolyB(n=2)   PolyB(n=3)   PolyB(n=4)   PolyB(n=5)   PolyB(n=6)   
 0.1960 ,  +1.15390 ,  +0.00e+00 ,  -2.28e-01 ,  -2.15e+00 ,  +6.82e-01 ,  +2.75e+03 ,  -7.65e+04 ,  -1.44e+07 , 
 0.1920 ,  +1.14003 ,  +0.00e+00 ,  -2.12e-01 ,  -1.91e+00 ,  -1.48e+01 ,  -2.27e+02 ,  +5.34e+04 ,  -1.41e+05 , 
 0.1820 ,  +1.09400 ,  +0.00e+00 ,  -1.86e-01 ,  -1.91e+00 ,  +6.58e+00 ,  +5.62e+01 ,  -2.70e+04 ,  -1.23e+06 , 
 0.0100 ,  +0.05320 ,  +0.00e+00 ,  -2.55e-01 ,  -1.92e+00 ,  +9.07e+00 ,  -8.81e+02 ,  +4.85e+04 ,  -4.71e+05 , 
 0.0100 ,  +0.03946 ,  +0.00e+00 ,  -2.07e-01 ,  -1.21e+00 ,  +2.10e+01 ,  -1.32e+03 ,  +3.54e+04 ,  -8.96e+04 , 
 0.0130 ,  +0.03470 ,  +0.00e+00 ,  -7.49e-02 ,  -1.75e+00 ,  +2.58e+01 ,  -2.05e+03 ,  +1.61e+04 ,  +4.37e+06 , 
 0.0170 ,  +0.03075 ,  +0.00e+00 ,  -1.35e-03 ,  -2.35e+00 ,  +1.92e+01 ,  -1.69e+03 ,  -9.49e+03 ,  +5.81e+06 , 
 0.0200 ,  +0.02400 ,  +0.00e+00 ,  +2.41e-02 ,  -2.32e+00 ,  +9.34e+00 ,  -5.02e+02 ,  -2.66e+04 ,  +2.92e+06 , 
 0.0300 ,  +0.01987 ,  +0.00e+00 ,  +2.28e-02 ,  -1.64e+00 ,  +3.27e+00 ,  +7.92e+02 ,  -2.29e+04 ,  -2.22e+06 , 
 0.0500 ,  +0.01009 ,  +4.83e-03 ,  +8.31e-03 ,  -5.92e-01 ,  -2.31e+00 ,  +6.97e+02 ,  +5.87e+03 ,  -2.91e+06 , 
