--- model polynom_b (rz > 0). units: [m] for length, [rad] for angle and [m^(n-1)] for polynom_b ---
 len[m]    angle[deg]  PolyB(n=0)   PolyB(n=1)   PolyB(n=2)   PolyB(n=3)   PolyB(n=4)   PolyB(n=5)   PolyB(n=6)   
 0.1960 ,  +1.15776 ,  +3.30e-04 ,  -2.26e-01 ,  -2.05e+00 ,  -9.76e-01 ,  -2.63e+02 ,  -5.02e+04 ,  +9.98e+05 , 
 0.1920 ,  +1.14327 ,  +2.29e-04 ,  -2.09e-01 ,  -1.94e+00 ,  -2.23e+01 ,  -4.42e+02 ,  +7.64e+04 ,  +1.09e+06 , 
 0.1820 ,  +1.09640 ,  -3.89e-04 ,  -1.83e-01 ,  -1.91e+00 ,  -1.07e+01 ,  +3.16e+02 ,  +6.40e+04 ,  -3.91e+06 , 
 0.0100 ,  +0.05091 ,  -2.44e-03 ,  -2.34e-01 ,  -2.17e+00 ,  -1.97e+01 ,  -1.88e+03 ,  +3.00e+05 ,  +4.16e+06 , 
 0.0100 ,  +0.03671 ,  -1.62e-03 ,  -1.58e-01 ,  -1.48e+00 ,  +3.01e+01 ,  -5.52e+03 ,  +1.74e+04 ,  +2.14e+07 , 
 0.0130 ,  +0.03275 ,  -7.63e-04 ,  -5.19e-02 ,  -2.12e+00 ,  +2.53e+01 ,  +3.04e+02 ,  +1.58e+04 ,  -5.80e+06 , 
 0.0170 ,  +0.02909 ,  -1.32e-04 ,  +2.29e-03 ,  -2.24e+00 ,  +7.66e+00 ,  -2.37e+03 ,  +4.74e+04 ,  +7.59e+06 , 
 0.0200 ,  +0.02234 ,  +1.90e-04 ,  +2.03e-02 ,  -2.11e+00 ,  +3.40e+00 ,  +2.49e+02 ,  +2.51e+02 ,  -2.96e+06 , 
 0.0300 ,  +0.01836 ,  +7.70e-05 ,  +1.76e-02 ,  -1.34e+00 ,  +5.83e+00 ,  -1.04e+03 ,  -3.31e+04 ,  +4.41e+06 , 
 0.0500 ,  +0.01241 ,  -6.85e-04 ,  +6.77e-03 ,  -5.11e-01 ,  +2.58e-01 ,  +4.04e+02 ,  -2.13e+03 ,  -1.01e+06 , 
