--- model polynom_b (rz > 0). units: [m] for length, [rad] for angle and [m^(n-1)] for polynom_b ---
 len[m]    angle[deg]  PolyB(n=0)   PolyB(n=1)   PolyB(n=2)   PolyB(n=3)   PolyB(n=4)   PolyB(n=5)   PolyB(n=6)   
 0.1960 ,  +1.15886 ,  +0.00e+00 ,  -2.26e-01 ,  -1.83e+00 ,  +9.58e-01 ,  -3.66e+03 ,  -5.19e+04 ,  +1.44e+07 , 
 0.1920 ,  +1.14530 ,  +0.00e+00 ,  -2.11e-01 ,  -2.06e+00 ,  +1.52e+01 ,  +1.14e+03 ,  -1.47e+05 ,  -3.99e+06 , 
 0.1820 ,  +1.09433 ,  +0.00e+00 ,  -1.83e-01 ,  -1.79e+00 ,  -2.84e+00 ,  -2.45e+03 ,  +4.92e+04 ,  +8.18e+06 , 
 0.0100 ,  +0.05037 ,  +0.00e+00 ,  -2.37e-01 ,  -2.81e+00 ,  +9.40e+01 ,  +6.71e+03 ,  -3.54e+05 ,  -2.79e+07 , 
 0.0100 ,  +0.03656 ,  +0.00e+00 ,  -1.63e-01 ,  -2.06e+00 ,  +6.25e+01 ,  +3.75e+03 ,  -1.48e+05 ,  -1.81e+07 , 
 0.0130 ,  +0.03269 ,  +0.00e+00 ,  -5.31e-02 ,  -2.41e+00 ,  +2.60e+01 ,  +4.52e+03 ,  +3.78e+04 ,  -2.41e+07 , 
 0.0170 ,  +0.02933 ,  +0.00e+00 ,  +4.22e-03 ,  -2.52e+00 ,  +3.93e+00 ,  +1.83e+03 ,  +7.46e+04 ,  -1.07e+07 , 
 0.0200 ,  +0.02288 ,  +0.00e+00 ,  +2.32e-02 ,  -2.16e+00 ,  -4.86e+00 ,  -4.23e+02 ,  +4.76e+04 ,  +1.63e+06 , 
 0.0300 ,  +0.01868 ,  +0.00e+00 ,  +1.93e-02 ,  -1.44e+00 ,  -7.46e-01 ,  -1.23e+02 ,  -3.01e+03 ,  +6.55e+05 , 
 0.0500 ,  +0.01100 ,  +2.04e-03 ,  +7.52e-03 ,  -4.84e-01 ,  -6.08e-01 ,  -2.69e+02 ,  -2.70e+03 ,  +1.42e+06 , 
